timestamp,user,action,resource,source_ip,result
2026-07-06 00:19:00,nurse_iyer,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.210.223,SUCCESS
2026-09-13 20:29:00,analyst_rao,VIEW_RECORD,aurora://healthcaredb,10.20.91.91,SUCCESS
2026-08-07 16:48:00,nurse_iyer,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.238.46,DENIED
2026-08-08 11:11:00,admin_devops,LOGIN,s3://healthcare-data/analytics/,10.20.42.139,SUCCESS
2026-07-15 09:54:00,dr_shah,LOGIN,s3://healthcare-data/analytics/,10.20.175.112,SUCCESS
2026-05-26 22:39:00,nurse_das,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.23.207,SUCCESS
2026-02-23 02:41:00,dr_kapoor,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.239.106,DENIED
2026-09-12 23:48:00,admin_devops,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.26.163,SUCCESS
2026-09-15 18:51:00,dr_kapoor,LOGIN,s3://healthcare-data/analytics/,10.20.75.219,SUCCESS
2026-04-19 07:49:00,analyst_rao,LOGIN,s3://healthcare-data/analytics/,10.20.98.30,SUCCESS
2026-08-29 03:22:00,nurse_das,UPDATE_RECORD,aurora://healthcaredb,10.20.106.233,SUCCESS
2026-07-22 00:23:00,nurse_das,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.130.73,DENIED
2026-05-16 09:53:00,nurse_das,EXPORT_REPORT,aurora://healthcaredb,10.20.173.62,SUCCESS
2026-08-01 01:00:00,dr_kapoor,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.203.96,SUCCESS
2026-06-12 10:10:00,admin_devops,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.62.143,DENIED
2026-04-09 19:41:00,analyst_rao,LOGIN,s3://healthcare-data/raw-phi/,10.20.206.239,SUCCESS
2026-08-08 04:40:00,analyst_rao,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.45.104,DENIED
2026-03-23 13:14:00,dr_kapoor,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.206.33,SUCCESS
2026-03-02 20:36:00,nurse_das,FAILED_LOGIN,aurora://healthcaredb,10.20.216.196,DENIED
2026-05-14 17:10:00,nurse_iyer,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.24.24,SUCCESS
2026-08-12 00:40:00,nurse_das,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.40.8,SUCCESS
2026-02-10 18:24:00,dr_kapoor,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.188.34,DENIED
2026-07-03 05:15:00,dr_shah,LOGIN,s3://healthcare-data/raw-phi/,10.20.77.50,SUCCESS
2026-05-06 23:49:00,nurse_das,FAILED_LOGIN,aurora://healthcaredb,10.20.198.67,DENIED
2026-01-27 08:05:00,dr_singh,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.6.164,SUCCESS
2026-02-22 03:29:00,admin_devops,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.28.37,DENIED
2026-05-15 05:05:00,dr_kapoor,EXPORT_REPORT,aurora://healthcaredb,10.20.217.93,SUCCESS
2026-04-17 12:06:00,analyst_rao,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.106.19,DENIED
2026-02-09 06:43:00,analyst_rao,LOGIN,aurora://healthcaredb,10.20.228.81,SUCCESS
2026-08-19 05:11:00,nurse_iyer,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.232.46,SUCCESS
2026-01-17 03:21:00,nurse_iyer,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.158.154,SUCCESS
2026-01-03 05:33:00,dr_shah,FAILED_LOGIN,aurora://healthcaredb,10.20.238.32,DENIED
2026-01-16 17:01:00,admin_devops,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.195.40,SUCCESS
2026-07-06 03:57:00,dr_singh,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.84.36,SUCCESS
2026-02-12 23:44:00,dr_singh,UPDATE_RECORD,aurora://healthcaredb,10.20.71.124,SUCCESS
2026-02-17 11:45:00,admin_devops,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.76.120,SUCCESS
2026-09-11 13:32:00,analyst_rao,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.65.45,SUCCESS
2026-05-24 12:06:00,admin_devops,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.80.43,SUCCESS
2026-04-16 23:31:00,analyst_rao,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.109.153,DENIED
2026-05-20 10:39:00,dr_kapoor,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.99.110,SUCCESS
2026-06-30 11:57:00,dr_shah,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.116.43,SUCCESS
2026-05-10 18:26:00,nurse_iyer,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.212.225,SUCCESS
2026-06-30 12:01:00,dr_kapoor,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.208.83,SUCCESS
2026-04-06 11:15:00,dr_kapoor,LOGIN,s3://healthcare-data/raw-phi/,10.20.169.96,SUCCESS
2026-03-16 10:07:00,dr_kapoor,EXPORT_REPORT,aurora://healthcaredb,10.20.177.3,SUCCESS
2026-06-18 06:29:00,admin_devops,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.231.60,SUCCESS
2026-02-03 12:18:00,admin_devops,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.135.56,DENIED
2026-05-23 22:38:00,nurse_das,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.20.147,SUCCESS
2026-08-04 21:48:00,analyst_rao,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.209.82,SUCCESS
2026-04-11 01:51:00,analyst_rao,UPDATE_RECORD,aurora://healthcaredb,10.20.12.254,SUCCESS
2026-08-04 03:07:00,analyst_rao,EXPORT_REPORT,s3://healthcare-data/raw-phi/,10.20.154.84,SUCCESS
2026-07-16 07:36:00,dr_kapoor,FAILED_LOGIN,aurora://healthcaredb,10.20.5.165,DENIED
2026-01-03 14:18:00,dr_singh,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.10.230,DENIED
2026-01-21 10:41:00,dr_kapoor,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.121.25,DENIED
2026-08-01 23:19:00,nurse_iyer,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.193.89,DENIED
2026-02-10 17:49:00,nurse_iyer,LOGIN,aurora://healthcaredb,10.20.157.13,SUCCESS
2026-06-02 22:29:00,analyst_rao,LOGIN,s3://healthcare-data/analytics/,10.20.248.234,SUCCESS
2026-07-11 19:06:00,dr_kapoor,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.13.212,SUCCESS
2026-03-13 03:20:00,nurse_das,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.186.112,SUCCESS
2026-03-29 02:12:00,dr_shah,UPDATE_RECORD,aurora://healthcaredb,10.20.209.232,SUCCESS
2026-01-03 22:55:00,dr_kapoor,FAILED_LOGIN,aurora://healthcaredb,10.20.227.201,DENIED
2026-02-26 01:19:00,dr_kapoor,VIEW_RECORD,aurora://healthcaredb,10.20.85.177,SUCCESS
2026-07-14 08:44:00,dr_singh,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.150.118,DENIED
2026-03-06 10:55:00,dr_singh,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.228.218,SUCCESS
2026-08-17 21:07:00,admin_devops,LOGIN,s3://healthcare-data/analytics/,10.20.62.148,SUCCESS
2026-09-08 08:20:00,nurse_das,LOGIN,s3://healthcare-data/analytics/,10.20.124.58,SUCCESS
2026-05-16 09:45:00,dr_kapoor,VIEW_RECORD,aurora://healthcaredb,10.20.143.214,SUCCESS
2026-05-05 21:41:00,dr_shah,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.178.20,DENIED
2026-09-11 01:13:00,dr_kapoor,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.56.120,SUCCESS
2026-07-17 06:31:00,dr_kapoor,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.54.209,DENIED
2026-06-10 09:45:00,analyst_rao,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.40.218,DENIED
2026-02-24 04:14:00,nurse_iyer,FAILED_LOGIN,aurora://healthcaredb,10.20.250.116,DENIED
2026-04-14 12:12:00,dr_kapoor,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.109.43,DENIED
2026-06-07 18:41:00,dr_kapoor,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.119.225,SUCCESS
2026-02-26 07:01:00,analyst_rao,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.69.8,SUCCESS
2026-08-20 11:16:00,dr_kapoor,LOGIN,s3://healthcare-data/analytics/,10.20.22.91,SUCCESS
2026-04-19 04:25:00,admin_devops,LOGIN,aurora://healthcaredb,10.20.131.86,SUCCESS
2026-08-14 08:23:00,dr_kapoor,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.167.98,SUCCESS
2026-08-05 06:18:00,dr_singh,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.46.153,SUCCESS
2026-09-10 16:27:00,dr_kapoor,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.13.166,SUCCESS
2026-02-26 07:07:00,dr_kapoor,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.148.69,SUCCESS
2026-02-03 17:06:00,nurse_iyer,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.226.159,SUCCESS
2026-07-27 12:25:00,dr_kapoor,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.188.211,SUCCESS
2026-05-18 15:13:00,dr_singh,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.89.164,SUCCESS
2026-05-28 23:00:00,dr_kapoor,EXPORT_REPORT,s3://healthcare-data/raw-phi/,10.20.129.233,SUCCESS
2026-09-02 23:19:00,nurse_das,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.62.44,SUCCESS
2026-02-05 05:11:00,nurse_iyer,EXPORT_REPORT,aurora://healthcaredb,10.20.37.247,SUCCESS
2026-08-31 13:21:00,dr_kapoor,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.250.68,SUCCESS
2026-03-29 21:48:00,nurse_das,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.153.91,SUCCESS
2026-01-01 15:55:00,dr_singh,LOGIN,aurora://healthcaredb,10.20.29.12,SUCCESS
2026-01-09 18:43:00,nurse_iyer,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.135.129,DENIED
2026-03-17 03:06:00,nurse_iyer,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.86.116,SUCCESS
2026-06-29 17:16:00,dr_shah,LOGIN,aurora://healthcaredb,10.20.65.94,SUCCESS
2026-01-07 11:19:00,dr_shah,LOGIN,aurora://healthcaredb,10.20.229.133,SUCCESS
2026-09-05 03:17:00,dr_shah,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.187.164,DENIED
2026-03-17 13:54:00,dr_singh,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.37.92,SUCCESS
2026-01-16 07:36:00,dr_shah,LOGIN,s3://healthcare-data/analytics/,10.20.250.111,SUCCESS
2026-04-16 23:05:00,dr_singh,EXPORT_REPORT,aurora://healthcaredb,10.20.164.28,SUCCESS
2026-08-19 16:11:00,nurse_iyer,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.90.228,SUCCESS
2026-07-20 18:26:00,nurse_iyer,EXPORT_REPORT,aurora://healthcaredb,10.20.49.11,SUCCESS
2026-06-25 19:07:00,analyst_rao,FAILED_LOGIN,aurora://healthcaredb,10.20.146.248,DENIED
2026-06-27 09:07:00,dr_kapoor,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.238.176,DENIED
2026-08-27 21:09:00,admin_devops,UPDATE_RECORD,aurora://healthcaredb,10.20.160.143,SUCCESS
2026-03-25 09:31:00,nurse_iyer,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.205.76,SUCCESS
2026-08-21 01:13:00,nurse_iyer,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.32.14,SUCCESS
2026-06-06 00:27:00,nurse_iyer,LOGIN,s3://healthcare-data/analytics/,10.20.214.1,SUCCESS
2026-05-09 04:22:00,nurse_iyer,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.171.246,SUCCESS
2026-03-21 02:45:00,nurse_iyer,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.188.51,DENIED
2026-02-11 09:14:00,dr_kapoor,LOGIN,aurora://healthcaredb,10.20.239.91,SUCCESS
2026-07-17 13:25:00,dr_kapoor,UPDATE_RECORD,aurora://healthcaredb,10.20.236.78,SUCCESS
2026-06-09 05:36:00,analyst_rao,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.225.83,DENIED
2026-03-13 21:49:00,dr_singh,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.35.107,DENIED
2026-04-13 09:19:00,dr_kapoor,FAILED_LOGIN,aurora://healthcaredb,10.20.146.238,DENIED
2026-08-25 17:11:00,analyst_rao,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.25.36,SUCCESS
2026-08-15 22:20:00,admin_devops,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.183.92,DENIED
2026-07-01 13:29:00,analyst_rao,LOGIN,aurora://healthcaredb,10.20.119.8,SUCCESS
2026-01-14 13:05:00,nurse_das,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.158.233,DENIED
2026-05-05 18:32:00,nurse_iyer,EXPORT_REPORT,s3://healthcare-data/raw-phi/,10.20.159.140,SUCCESS
2026-05-31 01:48:00,nurse_das,FAILED_LOGIN,aurora://healthcaredb,10.20.33.104,DENIED
2026-01-04 14:51:00,nurse_das,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.118.215,SUCCESS
2026-02-13 01:17:00,nurse_das,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.28.86,SUCCESS
2026-02-19 09:36:00,analyst_rao,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.85.222,DENIED
2026-03-04 23:37:00,dr_shah,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.190.184,SUCCESS
2026-04-15 16:09:00,admin_devops,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.248.127,SUCCESS
2026-04-25 21:40:00,nurse_das,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.78.161,SUCCESS
2026-01-04 15:39:00,dr_shah,EXPORT_REPORT,s3://healthcare-data/raw-phi/,10.20.30.18,SUCCESS
2026-03-20 19:56:00,dr_kapoor,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.25.64,SUCCESS
2026-02-23 15:01:00,nurse_das,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.114.101,SUCCESS
2026-03-04 09:25:00,analyst_rao,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.210.61,SUCCESS
2026-05-14 19:43:00,analyst_rao,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.158.32,DENIED
2026-03-16 20:01:00,dr_singh,LOGIN,s3://healthcare-data/raw-phi/,10.20.210.191,SUCCESS
2026-05-04 05:32:00,dr_shah,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.140.52,SUCCESS
2026-09-03 09:18:00,dr_shah,LOGIN,s3://healthcare-data/raw-phi/,10.20.246.151,SUCCESS
2026-07-08 21:17:00,analyst_rao,LOGIN,aurora://healthcaredb,10.20.179.205,SUCCESS
2026-08-26 13:52:00,analyst_rao,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.8.73,SUCCESS
2026-03-03 18:24:00,dr_kapoor,LOGIN,s3://healthcare-data/analytics/,10.20.78.9,SUCCESS
2026-08-16 01:58:00,nurse_iyer,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.120.226,SUCCESS
2026-08-23 08:00:00,dr_singh,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.129.220,SUCCESS
2026-09-15 06:22:00,dr_shah,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.100.132,DENIED
2026-03-31 20:09:00,nurse_iyer,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.185.145,SUCCESS
2026-08-24 22:54:00,nurse_das,EXPORT_REPORT,s3://healthcare-data/raw-phi/,10.20.72.201,SUCCESS
2026-06-05 12:04:00,nurse_das,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.124.97,DENIED
2026-04-03 18:45:00,admin_devops,LOGIN,s3://healthcare-data/analytics/,10.20.135.67,SUCCESS
2026-06-15 18:37:00,nurse_iyer,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.159.213,SUCCESS
2026-02-04 01:01:00,nurse_das,LOGIN,s3://healthcare-data/analytics/,10.20.41.60,SUCCESS
2026-02-24 15:59:00,dr_shah,VIEW_RECORD,aurora://healthcaredb,10.20.83.195,SUCCESS
2026-05-02 03:57:00,dr_singh,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.229.99,SUCCESS
2026-08-04 02:03:00,admin_devops,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.30.10,DENIED
2026-02-07 14:48:00,nurse_iyer,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.162.216,DENIED
2026-03-31 10:06:00,dr_shah,VIEW_RECORD,aurora://healthcaredb,10.20.97.35,SUCCESS
2026-04-13 06:16:00,analyst_rao,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.174.74,SUCCESS
2026-04-14 23:10:00,analyst_rao,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.208.203,SUCCESS
2026-02-14 18:01:00,dr_shah,UPDATE_RECORD,s3://healthcare-data/analytics/,10.20.25.53,SUCCESS
2026-03-13 00:23:00,nurse_das,VIEW_RECORD,aurora://healthcaredb,10.20.146.140,SUCCESS
2026-02-06 10:11:00,dr_shah,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.246.234,DENIED
2026-09-12 06:53:00,dr_singh,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.212.122,SUCCESS
2026-06-30 11:39:00,admin_devops,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.206.18,DENIED
2026-08-07 20:24:00,nurse_das,LOGIN,s3://healthcare-data/raw-phi/,10.20.146.21,SUCCESS
2026-06-02 03:07:00,analyst_rao,UPDATE_RECORD,s3://healthcare-data/raw-phi/,10.20.14.154,SUCCESS
2026-06-19 00:14:00,nurse_das,FAILED_LOGIN,aurora://healthcaredb,10.20.237.213,DENIED
2026-07-19 22:22:00,dr_kapoor,EXPORT_REPORT,s3://healthcare-data/raw-phi/,10.20.248.74,SUCCESS
2026-05-04 16:59:00,admin_devops,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.80.103,SUCCESS
2026-01-30 17:44:00,dr_kapoor,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.121.240,DENIED
2026-01-16 01:21:00,analyst_rao,EXPORT_REPORT,aurora://healthcaredb,10.20.52.86,SUCCESS
2026-01-31 04:13:00,admin_devops,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.85.237,DENIED
2026-02-01 07:31:00,dr_kapoor,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.232.157,DENIED
2026-01-19 11:04:00,analyst_rao,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.190.157,SUCCESS
2026-09-03 04:17:00,dr_shah,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.27.10,SUCCESS
2026-09-17 07:41:00,nurse_iyer,LOGIN,aurora://healthcaredb,10.20.123.78,SUCCESS
2026-04-27 00:59:00,dr_kapoor,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.199.201,DENIED
2026-04-11 17:38:00,nurse_das,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.175.176,DENIED
2026-01-10 17:30:00,dr_kapoor,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.197.97,SUCCESS
2026-03-06 13:44:00,analyst_rao,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.36.30,SUCCESS
2026-03-02 19:57:00,nurse_iyer,LOGIN,aurora://healthcaredb,10.20.50.88,SUCCESS
2026-01-30 07:14:00,dr_kapoor,LOGIN,s3://healthcare-data/analytics/,10.20.3.59,SUCCESS
2026-01-24 00:55:00,dr_shah,LOGIN,s3://healthcare-data/raw-phi/,10.20.209.15,SUCCESS
2026-01-30 04:28:00,dr_singh,VIEW_RECORD,aurora://healthcaredb,10.20.12.81,SUCCESS
2026-05-06 09:08:00,admin_devops,EXPORT_REPORT,aurora://healthcaredb,10.20.123.169,SUCCESS
2026-02-09 02:16:00,admin_devops,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.127.181,SUCCESS
2026-07-02 07:28:00,dr_shah,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.242.94,SUCCESS
2026-05-30 20:15:00,admin_devops,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.82.179,DENIED
2026-09-15 03:03:00,nurse_iyer,FAILED_LOGIN,aurora://healthcaredb,10.20.181.244,DENIED
2026-09-06 08:05:00,dr_singh,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.216.250,DENIED
2026-04-29 09:47:00,admin_devops,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.32.96,DENIED
2026-03-14 01:15:00,dr_shah,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.167.196,SUCCESS
2026-02-28 00:31:00,nurse_das,LOGIN,s3://healthcare-data/raw-phi/,10.20.70.72,SUCCESS
2026-07-16 09:52:00,dr_kapoor,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.72.219,DENIED
2026-07-16 15:01:00,nurse_das,FAILED_LOGIN,aurora://healthcaredb,10.20.99.114,DENIED
2026-04-25 06:24:00,dr_singh,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.111.137,SUCCESS
2026-06-06 01:34:00,nurse_das,VIEW_RECORD,aurora://healthcaredb,10.20.240.7,SUCCESS
2026-06-22 08:51:00,nurse_das,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.56.194,DENIED
2026-06-24 23:53:00,admin_devops,VIEW_RECORD,aurora://healthcaredb,10.20.222.110,SUCCESS
2026-01-30 03:35:00,analyst_rao,DELETE_ATTEMPT_DENIED,s3://healthcare-data/analytics/,10.20.239.174,DENIED
2026-08-26 13:36:00,dr_shah,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.197.133,SUCCESS
2026-03-25 12:29:00,dr_shah,EXPORT_REPORT,s3://healthcare-data/raw-phi/,10.20.34.233,SUCCESS
2026-05-24 21:17:00,dr_kapoor,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.198.139,SUCCESS
2026-06-22 18:25:00,dr_kapoor,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.71.93,SUCCESS
2026-05-09 20:51:00,nurse_das,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.4.32,SUCCESS
2026-06-14 08:54:00,dr_singh,EXPORT_REPORT,aurora://healthcaredb,10.20.119.5,SUCCESS
2026-01-05 14:02:00,nurse_iyer,LOGIN,aurora://healthcaredb,10.20.164.217,SUCCESS
2026-04-22 13:03:00,admin_devops,FAILED_LOGIN,s3://healthcare-data/raw-phi/,10.20.71.230,DENIED
2026-06-10 02:28:00,dr_singh,FAILED_LOGIN,aurora://healthcaredb,10.20.197.202,DENIED
2026-05-13 15:08:00,dr_singh,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.45.38,SUCCESS
2026-01-26 07:07:00,dr_shah,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.48.176,DENIED
2026-08-14 18:20:00,dr_kapoor,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.184.59,DENIED
2026-05-13 08:01:00,dr_shah,VIEW_RECORD,aurora://healthcaredb,10.20.139.184,SUCCESS
2026-05-01 11:06:00,dr_kapoor,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.114.29,SUCCESS
2026-02-09 07:13:00,nurse_iyer,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.96.213,DENIED
2026-08-01 02:41:00,analyst_rao,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.37.7,DENIED
2026-07-04 10:26:00,dr_shah,EXPORT_REPORT,aurora://healthcaredb,10.20.121.242,SUCCESS
2026-01-16 05:23:00,dr_kapoor,EXPORT_REPORT,aurora://healthcaredb,10.20.239.39,SUCCESS
2026-01-14 03:38:00,dr_singh,FAILED_LOGIN,aurora://healthcaredb,10.20.131.184,DENIED
2026-09-18 18:45:00,nurse_iyer,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.97.213,DENIED
2026-01-17 21:46:00,dr_singh,FAILED_LOGIN,aurora://healthcaredb,10.20.196.167,DENIED
2026-02-09 07:36:00,admin_devops,VIEW_RECORD,s3://healthcare-data/analytics/,10.20.162.141,SUCCESS
2026-08-03 17:46:00,dr_kapoor,DOWNLOAD_ANALYTICS,s3://healthcare-data/analytics/,10.20.205.14,SUCCESS
2026-08-30 21:33:00,admin_devops,FAILED_LOGIN,aurora://healthcaredb,10.20.82.69,DENIED
2026-05-31 07:21:00,dr_singh,UPDATE_RECORD,aurora://healthcaredb,10.20.60.117,SUCCESS
2026-03-01 22:15:00,analyst_rao,EXPORT_REPORT,s3://healthcare-data/analytics/,10.20.246.226,SUCCESS
2026-07-05 02:22:00,admin_devops,LOGIN,s3://healthcare-data/analytics/,10.20.20.235,SUCCESS
2026-09-05 19:14:00,analyst_rao,EXPORT_REPORT,aurora://healthcaredb,10.20.59.146,SUCCESS
2026-03-06 17:15:00,nurse_das,DELETE_ATTEMPT_DENIED,aurora://healthcaredb,10.20.173.150,DENIED
2026-03-12 19:16:00,nurse_das,DOWNLOAD_ANALYTICS,aurora://healthcaredb,10.20.88.81,SUCCESS
2026-02-11 13:26:00,admin_devops,VIEW_RECORD,s3://healthcare-data/raw-phi/,10.20.148.127,SUCCESS
2026-04-12 05:56:00,analyst_rao,DOWNLOAD_ANALYTICS,s3://healthcare-data/raw-phi/,10.20.43.31,SUCCESS
2026-05-15 17:45:00,analyst_rao,LOGIN,s3://healthcare-data/analytics/,10.20.26.33,SUCCESS
2026-01-18 13:01:00,dr_shah,DELETE_ATTEMPT_DENIED,s3://healthcare-data/raw-phi/,10.20.254.19,DENIED
2026-07-18 13:22:00,dr_singh,UPDATE_RECORD,aurora://healthcaredb,10.20.179.143,SUCCESS
2026-05-31 03:21:00,nurse_das,UPDATE_RECORD,aurora://healthcaredb,10.20.152.156,SUCCESS
2026-02-25 23:02:00,dr_kapoor,FAILED_LOGIN,s3://healthcare-data/analytics/,10.20.236.91,DENIED
2026-07-29 20:28:00,dr_shah,LOGIN,aurora://healthcaredb,10.20.75.194,SUCCESS
2026-03-10 23:11:00,dr_shah,LOGIN,s3://healthcare-data/analytics/,10.20.235.210,SUCCESS
